name,subject,x,y
安徽大学,声学,0.017,2.3979
安徽大学,农业工程,0.032,-2.0151
安徽大学,农业综合,0.029,2.1484
安徽大学,农艺学,0.009,3.8884
安徽大学,天文学与天体物理学,0.012,3.0000
安徽大学,自动化与控制系统,0.081,3.5281
安徽大学,行为科学,0.003,-2.3010
安徽大学,生物化学研究方法,0.057,2.8846
安徽大学,生物化学与分子生物学,0.038,2.7875
安徽大学,生物多样性保护,0.019,2.3010
安徽大学,生物学,0.031,2.7207
安徽大学,生物物理学,0.077,2.6236
安徽大学,生物技术与应用微生物学,0.060,2.5488
安徽大学,心脏与心血管系统,0.001,2.0000
安徽大学,细胞与组织工程,0.023,2.0000
安徽大学,细胞生物学,0.039,3.6784
安徽大学,分析化学,0.081,2.7753
安徽大学,应用化学,0.092,2.7497
安徽大学,无机化学与核化学,0.146,2.6166
安徽大学,药物化学,0.021,2.7144
安徽大学,化学综合,0.097,2.6766
安徽大学,有机化学,0.032,2.6162
安徽大学,物理化学,0.114,2.6716
安徽大学,人工智能,0.226,3.1057
安徽大学,控制论,0.184,2.0000
安徽大学,计算机硬件与结构,0.072,3.7806
安徽大学,计算机信息系统,0.104,3.0942
安徽大学,计算机交叉学科应用,0.085,2.4771
安徽大学,软件工程,0.085,-1.4517
安徽大学,计算机理论与方法,0.076,2.0740
安徽大学,结晶学,0.156,-1.6335
安徽大学,发育生物学,0.005,2.0000
安徽大学,生态学,0.007,-2.1844
安徽大学,电化学,0.178,3.0826
安徽大学,内分泌与代谢,0.005,2.0000
安徽大学,能源与燃料,0.061,3.1938
安徽大学,航天工程,0.006,-2.0000
安徽大学,生物医学工程,0.019,2.4829
安徽大学,化学工程,0.049,3.0497
安徽大学,土木工程,0.006,-1.3225
安徽大学,电力与电子工程,0.088,2.7051
安徽大学,环境工程,0.024,2.7199
安徽大学,工业工程,0.036,2.0000
安徽大学,制造工程,0.014,2.0000
安徽大学,机械工程,0.030,2.0000
安徽大学,工程综合,0.062,3.5957
安徽大学,昆虫学,0.012,2.4966
安徽大学,环境科学,0.018,2.9561
安徽大学,进化生物学,0.022,-2.0792
安徽大学,渔业,0.008,2.0000
安徽大学,食品科技,0.016,2.6578
安徽大学,胃肠病学与肝脏病学,0.002,-2.0170
安徽大学,基因与遗传,0.080,4.1455
安徽大学,地球化学与地球物理,0.006,2.0000
安徽大学,自然地理,0.018,2.0000
安徽大学,地质学,0.007,-2.0000
安徽大学,地学综合,0.012,2.9834
安徽大学,老年学,0.004,2.0000
安徽大学,血液学,0.008,2.0000
安徽大学,园艺学,0.006,2.0000
安徽大学,影像学与成像技术,0.071,2.0000
安徽大学,免疫学,0.012,3.3741
安徽大学,传染病学,0.001,2.0000
安徽大学,仪器仪表,0.072,3.5160
安徽大学,替代与补充医学,0.027,3.5817
安徽大学,湖泊科学,0.010,2.0000
安徽大学,海洋与淡水生物学,0.005,2.0000
安徽大学,生物材料,0.077,2.9411
安徽大学,硅酸盐材料,0.140,4.2989
安徽大学,材料表征与测试,0.022,2.0633
安徽大学,涂层材料与膜材料,0.172,2.8650
安徽大学,复合材料,0.025,2.0000
安徽大学,材料综合,0.136,2.6104
安徽大学,纸质材料和木质材料,0.020,2.0000
安徽大学,纺织材料,0.296,3.0203
安徽大学,计算生物学,0.070,3.2258
安徽大学,应用数学,0.186,2.4614
安徽大学,数学交叉学科应用,0.126,2.5852
安徽大学,数学,0.133,2.4418
安徽大学,力学,0.038,4.9025
安徽大学,医学信息学,0.007,-2.3010
安徽大学,医学实验室技术,0.007,2.0000
安徽大学,检验医学,0.015,2.0000
安徽大学,金属学与冶金工程,0.104,2.8107
安徽大学,气象学与大气科学,0.006,2.0000
安徽大学,微生物学,0.024,2.6953
安徽大学,显微学,0.036,2.0000
安徽大学,矿物学,0.008,2.0000
安徽大学,自然科学综合,0.054,4.4724
安徽大学,纳米科学与技术,0.130,2.7629
安徽大学,神经科学,0.014,3.0269
安徽大学,核科学技术,0.015,2.0872
安徽大学,营养和饮食学,0.011,2.0000
安徽大学,肿瘤学,0.011,2.0000
安徽大学,运筹学和管理科学,0.059,2.5395
安徽大学,光学,0.136,2.1197
安徽大学,鸟类学,0.083,-1.6990
安徽大学,寄生虫学,0.023,2.0000
安徽大学,病理学,0.003,2.0000
安徽大学,周围血管病学,0.009,2.1761
安徽大学,药理学与药剂学,0.010,-1.6924
安徽大学,应用物理,0.137,2.8259
安徽大学,分子与化学物理,0.082,2.0554
安徽大学,凝聚态物理,0.135,2.7027
安徽大学,流体和等离子体物理,0.046,2.5894
安徽大学,计算物理,0.236,2.4323
安徽大学,物理综合,0.228,2.0621
安徽大学,核物理,0.125,3.0647
安徽大学,粒子与场物理,0.052,-1.9410
安徽大学,生理学,0.002,-2.0000
安徽大学,植物学,0.009,2.6752
安徽大学,高分子科学,0.090,2.2894
安徽大学,精神病学,0.001,2.0000
安徽大学,遥感,0.059,2.0000
安徽大学,风湿病学,0.004,-2.0000
安徽大学,土壤科学,0.013,3.1195
安徽大学,光谱学,0.141,3.1900
安徽大学,统计与概率,0.108,2.4091
安徽大学,药物滥用,0.006,2.0000
安徽大学,电信,0.045,2.4393
安徽大学,热力学,0.012,2.0000
安徽大学,毒理学,0.010,4.1584
安徽大学,移植,0.014,2.0000
安徽大学,运输科技,0.010,2.0000
安徽大学,热带医学,0.006,2.6021
安徽大学,兽医科学,0.008,2.0000
安徽大学,病毒学,0.025,3.4103
安徽大学,水资源,0.007,2.7270
安徽大学,动物学,0.033,-1.2147
北华大学,农业工程,0.011,-2.2254
北华大学,农业综合,0.006,2.7975
北华大学,农艺学,0.009,2.5006
北华大学,解剖与形态学,0.030,2.0000
北华大学,男科学,0.045,2.0000
北华大学,天文学与天体物理学,0.002,2.0000
北华大学,自动化与控制系统,0.004,-2.3010
北华大学,行为科学,0.003,-2.0000
北华大学,生物化学研究方法,0.004,2.0000
北华大学,生物化学与分子生物学,0.013,3.0022
北华大学,生物学,0.004,-2.1684
北华大学,生物物理学,0.015,2.5403
北华大学,生物技术与应用微生物学,0.005,-1.9917
北华大学,心脏与心血管系统,0.001,2.0000
北华大学,细胞与组织工程,0.008,2.0000
北华大学,细胞生物学,0.017,3.6662
北华大学,分析化学,0.007,2.0000
北华大学,应用化学,0.032,2.7211
北华大学,无机化学与核化学,0.006,-2.1249
北华大学,药物化学,0.029,2.7511
北华大学,化学综合,0.017,2.4481
北华大学,有机化学,0.013,2.6232
北华大学,物理化学,0.010,2.5772
北华大学,临床神经病学,0.003,-2.1421
北华大学,人工智能,0.003,2.0000
北华大学,计算机交叉学科应用,0.010,2.3245
北华大学,结晶学,0.003,-2.2035
北华大学,发育生物学,0.005,-2.3010
北华大学,生态学,0.001,2.0000
北华大学,电化学,0.004,2.0000
北华大学,内分泌与代谢,0.011,2.0000
北华大学,能源与燃料,0.002,-2.1820
北华大学,生物医学工程,0.014,2.0000
北华大学,化学工程,0.005,3.3711
北华大学,土木工程,0.006,2.0000
北华大学,电力与电子工程,0.002,-2.2389
北华大学,环境工程,0.006,2.0000
北华大学,制造工程,0.007,-2.2657
北华大学,机械工程,0.004,-1.0147
北华大学,工程综合,0.010,-2.2730
北华大学,昆虫学,0.006,2.0000
北华大学,环境科学,0.005,4.9159
北华大学,进化生物学,0.003,2.0000
北华大学,食品科技,0.009,-1.3979
北华大学,林学,0.035,2.5470
北华大学,胃肠病学与肝脏病学,0.003,-1.8617
北华大学,基因与遗传,0.013,3.4914
北华大学,保健科学与服务,0.007,-2.0000
北华大学,血液学,0.004,2.0000
北华大学,园艺学,0.006,-2.3010
北华大学,免疫学,0.005,3.1630
北华大学,传染病学,0.004,2.0000
北华大学,仪器仪表,0.003,2.0000
北华大学,替代与补充医学,0.016,2.0000
北华大学,生物材料,0.020,2.8311
北华大学,材料表征与测试,0.007,-2.0000
北华大学,涂层材料与膜材料,0.015,2.9263
北华大学,复合材料,0.005,-2.0000
北华大学,材料综合,0.012,2.5871
北华大学,纸质材料和木质材料,0.110,2.4486
北华大学,纺织材料,0.025,2.0000
北华大学,计算生物学,0.009,-2.0000
北华大学,应用数学,0.031,2.2775
北华大学,数学交叉学科应用,0.013,-2.0000
北华大学,数学,0.018,3.1139
北华大学,力学,0.002,2.0000
北华大学,医学信息学,0.014,2.0000
北华大学,医学实验室技术,0.053,2.0000
北华大学,内科学,0.014,-2.0000
北华大学,检验医学,0.025,2.4596
北华大学,金属学与冶金工程,0.024,3.4581
北华大学,微生物学,0.002,3.5441
北华大学,显微学,0.018,2.0000
北华大学,自然科学综合,0.009,-1.9488
北华大学,真菌学,0.010,2.0000
北华大学,纳米科学与技术,0.014,2.8829
北华大学,神经科学,0.006,-1.9373
北华大学,营养和饮食学,0.005,-1.8239
北华大学,肿瘤学,0.018,3.1558
北华大学,光学,0.007,2.0000
北华大学,病理学,0.020,2.0000
北华大学,周围血管病学,0.002,-2.0000
北华大学,药理学与药剂学,0.017,2.9667
北华大学,应用物理,0.008,2.7054
北华大学,分子与化学物理,0.002,2.0000
北华大学,凝聚态物理,0.009,2.4119
北华大学,计算物理,0.002,2.0000
北华大学,物理综合,0.011,3.5385
北华大学,核物理,0.003,2.0000
北华大学,植物学,0.017,3.3802
北华大学,高分子科学,0.021,2.5133
北华大学,环境与职业健康,0.001,3.4624
北华大学,放射核医学与医学影像,0.002,-2.1041
北华大学,生殖生物学,0.005,-2.3010
北华大学,土壤科学,0.004,-2.1829
北华大学,光谱学,0.013,2.4393
北华大学,统计与概率,0.002,-2.0000
北华大学,热力学,0.003,2.0000
北华大学,毒理学,0.010,2.0000
北华大学,运输科技,0.010,2.0000
北华大学,泌尿科学与肾病学,0.006,2.0000
北华大学,兽医科学,0.003,-2.3010
北华大学,病毒学,0.011,2.0000
北华大学,水资源,0.001,2.0000
北华大学,动物学,0.002,-2.3010
北京大学,声学,0.307,2.8129
北京大学,农业经济与政策,0.311,2.4022
北京大学,农业工程,0.260,2.6166
北京大学,乳业与畜牧科学,0.026,3.0534
北京大学,农业综合,0.094,2.5110
北京大学,农艺学,0.085,2.8682
北京大学,过敏,0.145,3.0486
北京大学,解剖与形态学,0.161,-1.9656
北京大学,男科学,1.449,2.5767
北京大学,麻醉学,0.329,2.0858
北京大学,天文学与天体物理学,1.616,2.3909
北京大学,听力学与语言病理学,0.305,2.1066
北京大学,自动化与控制系统,0.511,2.4515
北京大学,行为科学,0.213,-1.7356
北京大学,生物化学研究方法,0.491,-1.5697
北京大学,生物化学与分子生物学,0.560,2.2440
北京大学,生物多样性保护,0.444,2.6021
北京大学,生物学,0.296,2.1231
北京大学,生物物理学,0.663,2.0460
北京大学,生物技术与应用微生物学,0.380,2.4431
北京大学,心脏与心血管系统,0.396,2.0783
北京大学,细胞与组织工程,0.591,2.6288
北京大学,细胞生物学,0.817,2.5428
北京大学,分析化学,0.458,-1.2676
北京大学,应用化学,0.307,2.0091
北京大学,无机化学与核化学,0.435,-1.6239
北京大学,药物化学,0.655,2.2614
北京大学,化学综合,0.837,2.3608
北京大学,有机化学,0.707,2.2130
北京大学,物理化学,0.671,2.3384
北京大学,临床神经病学,0.362,2.1586
北京大学,人工智能,0.505,2.7092
北京大学,控制论,0.241,2.1010
北京大学,计算机硬件与结构,0.432,2.8529
北京大学,计算机信息系统,0.619,2.5293
北京大学,计算机交叉学科应用,0.335,2.1077
北京大学,软件工程,0.530,2.4557
北京大学,计算机理论与方法,0.324,2.6782
北京大学,施工与建筑技术,0.043,3.4367
北京大学,危重症监护医学,0.228,2.5641
北京大学,结晶学,0.482,-1.0519
北京大学,牙医学与口腔外科学,0.913,2.3913
北京大学,皮肤病学,0.277,2.3674
北京大学,发育生物学,0.415,-1.5790
北京大学,生态学,0.340,2.3488
北京大学,科学教育,0.060,2.0478
北京大学,电化学,0.336,2.3202
北京大学,急救医学,0.067,3.0197
北京大学,内分泌与代谢,0.503,2.6619
北京大学,能源与燃料,0.420,2.9213
北京大学,航天工程,0.227,3.0250
北京大学,生物医学工程,0.544,2.4630
北京大学,化学工程,0.227,2.5245
北京大学,土木工程,0.178,2.3531
北京大学,电力与电子工程,0.464,2.4932
北京大学,环境工程,0.630,2.3076
北京大学,地质工程,0.032,2.5371
北京大学,工业工程,0.116,2.7945
北京大学,制造工程,0.139,3.0256
北京大学,船舶工程,0.021,-2.3010
北京大学,机械工程,0.193,2.4325
北京大学,工程综合,0.282,2.3195
北京大学,海洋工程,0.059,-2.1700
北京大学,石油工程,0.324,2.3668
北京大学,昆虫学,0.016,-1.4798
北京大学,环境科学,0.666,2.3647
北京大学,进化生物学,0.160,0.6585
北京大学,渔业,0.008,-2.3010
北京大学,食品科技,0.138,2.4861
北京大学,林学,0.172,2.7770
北京大学,胃肠病学与肝脏病学,0.585,2.2472
北京大学,基因与遗传,0.455,2.6088
北京大学,地球化学与地球物理,0.839,2.3743
北京大学,自然地理,0.644,2.3411
北京大学,地质学,1.204,-1.7743
北京大学,地学综合,0.663,2.4229
北京大学,老年学,0.393,2.2761
北京大学,保健科学与服务,0.185,2.0122
北京大学,血液学,0.646,2.1017
北京大学,科学史与科学哲学,0.051,3.3732
北京大学,园艺学,0.011,-2.2438
北京大学,影像学与成像技术,0.679,2.5796
北京大学,免疫学,0.347,2.1346
北京大学,传染病学,0.327,2.3747
北京大学,仪器仪表,0.452,2.0573
北京大学,替代与补充医学,0.805,2.3096
北京大学,湖泊科学,0.224,2.6808
北京大学,逻辑学,0.113,4.0755
北京大学,海洋与淡水生物学,0.073,2.4718
北京大学,生物材料,1.050,2.7011
北京大学,硅酸盐材料,0.209,2.5428
北京大学,材料表征与测试,0.122,2.4422
北京大学,涂层材料与膜材料,0.209,-1.7112
北京大学,复合材料,0.250,2.4963
北京大学,材料综合,0.676,2.4500
北京大学,纸质材料和木质材料,0.030,2.5371
北京大学,纺织材料,0.107,2.0310
北京大学,计算生物学,0.342,-0.4350
北京大学,应用数学,0.427,-1.7772
北京大学,数学交叉学科应用,0.354,-1.9869
北京大学,数学,0.422,-1.1162
北京大学,力学,0.409,-0.7413
北京大学,医学伦理学,0.021,2.0000
北京大学,医学信息学,0.181,2.4836
北京大学,医学实验室技术,0.444,2.2662
北京大学,内科学,0.559,2.6135
北京大学,医学法学,0.049,2.4694
北京大学,检验医学,0.707,2.3462
北京大学,金属学与冶金工程,0.247,2.3646
北京大学,气象学与大气科学,1.065,2.3168
北京大学,微生物学,0.284,2.6510
北京大学,显微学,0.357,2.0079
北京大学,矿物学,0.888,2.1288
北京大学,采矿与矿产加工,0.316,3.1933
北京大学,自然科学综合,0.755,3.0462
北京大学,真菌学,0.753,2.6932
北京大学,纳米科学与技术,1.053,2.5592
北京大学,神经影像学,0.354,-0.2163
北京大学,神经科学,0.478,2.2673
北京大学,核科学技术,0.416,-1.0017
北京大学,护理学,0.085,2.8233
北京大学,营养和饮食学,0.299,2.2455
北京大学,妇产科学,0.452,2.3882
北京大学,海洋学,0.087,2.4825
北京大学,肿瘤学,0.860,2.5999
北京大学,运筹学和管理科学,0.267,2.6759
北京大学,眼科学,0.572,2.1697
北京大学,光学,0.639,2.2577
北京大学,鸟类学,0.017,-1.8751
北京大学,矫形学,0.418,2.4257
北京大学,耳鼻咽喉学,0.250,0.6026
北京大学,古生物学,0.556,-1.5929
北京大学,寄生虫学,0.086,2.9255
北京大学,病理学,0.492,2.1772
北京大学,儿科学,0.150,2.3291
北京大学,周围血管病学,0.580,2.3806
北京大学,药理学与药剂学,0.601,2.1625
北京大学,应用物理,0.772,2.3629
北京大学,分子与化学物理,0.653,2.1506
北京大学,凝聚态物理,0.722,2.3617
北京大学,流体和等离子体物理,0.964,-1.6622
北京大学,计算物理,0.624,-2.0535
北京大学,物理综合,0.943,2.0926
北京大学,核物理,2.000,2.5608
北京大学,粒子与场物理,2.066,2.3916
北京大学,生理学,0.292,-1.5677
北京大学,植物学,0.320,-1.5270
北京大学,高分子科学,0.404,2.0082
北京大学,初级卫生保健,0.036,2.0000
北京大学,精神病学,0.424,2.0383
北京大学,心理学,0.284,2.2360
北京大学,环境与职业健康,0.293,2.4350
北京大学,放射核医学与医学影像,0.394,2.3070
北京大学,康复医学,0.096,2.8085
北京大学,遥感,0.852,2.8915
北京大学,生殖生物学,0.663,2.3714
北京大学,呼吸系统,0.366,2.3244
北京大学,风湿病学,0.618,2.5798
北京大学,机器人学,0.257,-1.9282
北京大学,土壤科学,0.171,2.3772
北京大学,光谱学,0.540,-1.7640
北京大学,体育科学,0.114,2.6944
北京大学,统计与概率,0.321,-1.3647
北京大学,药物滥用,0.207,2.0413
北京大学,外科学,0.254,2.2091
北京大学,电信,0.477,3.0506
北京大学,热力学,0.243,2.4613
北京大学,毒理学,0.382,2.0031
北京大学,移植,0.494,-1.5345
北京大学,运输科技,0.230,2.9976
北京大学,热带医学,0.100,2.2735
北京大学,泌尿科学与肾病学,0.734,2.2975
北京大学,兽医科学,0.031,2.1819
北京大学,病毒学,0.382,2.5257
北京大学,水资源,0.291,2.2669
北京大学,动物学,0.056,-1.4559
北京工商大学,声学,0.009,-1.3010
北京工商大学,农业经济与政策,0.022,-2.0000
北京工商大学,农业工程,0.032,2.0000
北京工商大学,乳业与畜牧科学,0.020,2.0000
北京工商大学,农业综合,0.069,2.9382
北京工商大学,农艺学,0.004,2.0000
北京工商大学,自动化与控制系统,0.018,-1.1582
北京工商大学,生物化学研究方法,0.011,-2.0788
北京工商大学,生物化学与分子生物学,0.010,2.8705
北京工商大学,生物学,0.004,2.0000
北京工商大学,生物物理学,0.008,2.0000
北京工商大学,生物技术与应用微生物学,0.026,3.0075
北京工商大学,细胞生物学,0.002,2.0000
北京工商大学,分析化学,0.021,-1.8980
北京工商大学,应用化学,0.116,2.2035
北京工商大学,无机化学与核化学,0.011,-2.0235
北京工商大学,药物化学,0.011,2.1761
北京工商大学,化学综合,0.025,2.6114
北京工商大学,有机化学,0.023,2.5756
北京工商大学,物理化学,0.019,2.5895
北京工商大学,人工智能,0.022,2.0000
北京工商大学,控制论,0.014,2.0000
北京工商大学,计算机硬件与结构,0.004,-1.7570
北京工商大学,计算机信息系统,0.012,-2.0792
北京工商大学,计算机交叉学科应用,0.007,2.1761
北京工商大学,软件工程,0.012,3.2788
北京工商大学,计算机理论与方法,0.009,3.5911
北京工商大学,结晶学,0.015,2.6509
北京工商大学,皮肤病学,0.003,-2.0000
北京工商大学,生态学,0.002,2.0000
北京工商大学,电化学,0.019,2.6021
北京工商大学,内分泌与代谢,0.001,2.0000
北京工商大学,能源与燃料,0.008,3.5783
北京工商大学,航天工程,0.006,2.0000
北京工商大学,生物医学工程,0.003,2.5582
北京工商大学,化学工程,0.019,-1.7054
北京工商大学,土木工程,0.003,2.0000
北京工商大学,电力与电子工程,0.009,2.2262
北京工商大学,环境工程,0.015,2.9183
北京工商大学,工业工程,0.008,2.0000
北京工商大学,制造工程,0.010,-2.2829
北京工商大学,机械工程,0.009,3.1461
北京工商大学,工程综合,0.026,2.0000
北京工商大学,环境科学,0.021,3.0435
北京工商大学,进化生物学,0.003,2.0000
北京工商大学,食品科技,0.103,2.3567
北京工商大学,胃肠病学与肝脏病学,0.002,-2.0000
北京工商大学,基因与遗传,0.005,2.0000
北京工商大学,地球化学与地球物理,0.010,2.0000
北京工商大学,地学综合,0.003,2.8653
北京工商大学,园艺学,0.011,-2.3010
北京工商大学,影像学与成像技术,0.015,2.0000
北京工商大学,传染病学,0.001,-2.0000
北京工商大学,仪器仪表,0.015,2.5258
北京工商大学,替代与补充医学,0.016,2.0000
北京工商大学,生物材料,0.028,2.0000
北京工商大学,硅酸盐材料,0.032,3.8902
北京工商大学,材料表征与测试,0.043,3.0434
北京工商大学,涂层材料与膜材料,0.021,2.2950
北京工商大学,复合材料,0.035,2.3185
北京工商大学,材料综合,0.020,2.3657
北京工商大学,纸质材料和木质材料,0.010,2.0000
北京工商大学,纺织材料,0.016,2.0000
北京工商大学,计算生物学,0.015,2.0000
北京工商大学,应用数学,0.028,-1.9116
北京工商大学,数学交叉学科应用,0.032,2.9638
北京工商大学,数学,0.026,2.9080
北京工商大学,力学,0.007,-1.9331
北京工商大学,医学实验室技术,0.007,-2.3010
北京工商大学,金属学与冶金工程,0.014,2.7179
北京工商大学,气象学与大气科学,0.020,3.1533
北京工商大学,微生物学,0.023,2.0000
北京工商大学,自然科学综合,0.004,-2.3010
北京工商大学,纳米科学与技术,0.011,2.4719
北京工商大学,神经科学,0.001,-2.0000
北京工商大学,营养和饮食学,0.027,-1.5912
北京工商大学,运筹学和管理科学,0.009,2.0000
北京工商大学,光学,0.023,2.6801
北京工商大学,药理学与药剂学,0.003,-2.2065
北京工商大学,应用物理,0.017,2.4404
北京工商大学,分子与化学物理,0.007,2.0000
北京工商大学,凝聚态物理,0.024,2.4796
北京工商大学,流体和等离子体物理,0.004,2.0000
北京工商大学,计算物理,0.013,-2.1091
北京工商大学,物理综合,0.019,-1.7973
北京工商大学,核物理,0.003,2.4771
北京工商大学,粒子与场物理,0.002,2.0872
北京工商大学,生理学,0.002,2.0000
北京工商大学,植物学,0.010,2.2162
北京工商大学,高分子科学,0.096,2.6747
北京工商大学,环境与职业健康,0.001,2.0000
北京工商大学,机器人学,0.009,2.0000
北京工商大学,土壤科学,0.004,-2.0000
北京工商大学,光谱学,0.034,-1.3716
北京工商大学,统计与概率,0.016,2.0000
北京工商大学,电信,0.004,2.6021
北京工商大学,热力学,0.002,-2.0000
北京工商大学,毒理学,0.011,-2.0669
北京工商大学,运输科技,0.010,2.0000
北京工商大学,热带医学,0.006,2.0000
北京工商大学,水资源,0.008,3.0048
北京工商大学,动物学,0.002,2.0000
北京工业大学,声学,0.247,2.5373
北京工业大学,农业工程,0.402,3.0156
北京工业大学,农业综合,0.003,-2.3010
北京工业大学,农艺学,0.002,-1.7570
北京工业大学,解剖与形态学,0.040,2.0000
北京工业大学,天文学与天体物理学,0.024,-2.2305
北京工业大学,听力学与语言病理学,0.018,2.0000
北京工业大学,自动化与控制系统,0.119,2.9556
北京工业大学,生物化学研究方法,0.031,3.1060
北京工业大学,生物化学与分子生物学,0.020,-0.5317
北京工业大学,生物多样性保护,0.004,2.0000
北京工业大学,生物学,0.031,-1.5699
北京工业大学,生物物理学,0.092,2.2499
北京工业大学,生物技术与应用微生物学,0.108,2.8028
北京工业大学,心脏与心血管系统,0.007,-2.1158
北京工业大学,细胞与组织工程,0.015,-1.8839
北京工业大学,细胞生物学,0.021,2.4916
北京工业大学,分析化学,0.062,2.2997
北京工业大学,应用化学,0.078,2.1938
北京工业大学,无机化学与核化学,0.092,2.1135
北京工业大学,药物化学,0.043,-1.3565
北京工业大学,化学综合,0.107,2.7434
北京工业大学,有机化学,0.056,2.2781
北京工业大学,物理化学,0.131,2.4080
北京工业大学,临床神经病学,0.018,2.4381
北京工业大学,人工智能,0.184,2.5277
北京工业大学,控制论,0.127,3.4454
北京工业大学,计算机硬件与结构,0.110,2.9245
北京工业大学,计算机信息系统,0.172,2.8159
北京工业大学,计算机交叉学科应用,0.125,2.4869
北京工业大学,软件工程,0.163,2.4522
北京工业大学,计算机理论与方法,0.129,2.8481
北京工业大学,施工与建筑技术,0.296,2.7105
北京工业大学,危重症监护医学,0.004,2.0000
北京工业大学,结晶学,0.192,2.5668
北京工业大学,牙医学与口腔外科学,0.002,2.0000
北京工业大学,皮肤病学,0.003,-2.1627
北京工业大学,发育生物学,0.016,2.0000
北京工业大学,生态学,0.002,-1.8751
北京工业大学,电化学,0.157,2.4296
北京工业大学,急救医学,0.011,2.0000
北京工业大学,内分泌与代谢,0.004,2.3388
北京工业大学,能源与燃料,0.217,2.8685
北京工业大学,航天工程,0.067,2.5371
北京工业大学,生物医学工程,0.217,2.6297
北京工业大学,化学工程,0.145,2.3690
北京工业大学,土木工程,0.255,2.4774
北京工业大学,电力与电子工程,0.117,2.2007
北京工业大学,环境工程,0.208,2.2219
北京工业大学,地质工程,0.189,2.2846
北京工业大学,工业工程,0.076,2.5071
北京工业大学,制造工程,0.162,2.3671
北京工业大学,船舶工程,0.127,2.0000
北京工业大学,机械工程,0.355,2.6764
北京工业大学,工程综合,0.267,2.5397
北京工业大学,海洋工程,0.119,3.4454
北京工业大学,石油工程,0.009,-2.3010
北京工业大学,环境科学,0.111,2.3074
北京工业大学,渔业,0.004,2.0000
北京工业大学,食品科技,0.010,2.7570
北京工业大学,林学,0.004,2.0000
北京工业大学,胃肠病学与肝脏病学,0.003,2.0000
北京工业大学,基因与遗传,0.006,2.0000
北京工业大学,地球化学与地球物理,0.019,2.2688
北京工业大学,自然地理,0.011,-1.1984
北京工业大学,地质学,0.007,2.0000
北京工业大学,地学综合,0.036,-1.3254
北京工业大学,老年学,0.004,2.0000
北京工业大学,保健科学与服务,0.016,3.0911
北京工业大学,血液学,0.006,-2.1549
北京工业大学,影像学与成像技术,0.092,3.6516
北京工业大学,免疫学,0.005,2.1761
北京工业大学,传染病学,0.006,3.1139
北京工业大学,仪器仪表,0.103,2.0991
北京工业大学,海洋与淡水生物学,0.009,2.6021
北京工业大学,生物材料,0.102,2.7258
北京工业大学,硅酸盐材料,0.140,-1.9548
北京工业大学,材料表征与测试,0.245,2.5809
北京工业大学,涂层材料与膜材料,0.203,2.2593
北京工业大学,复合材料,0.120,3.0000
北京工业大学,材料综合,0.248,2.4332
北京工业大学,纸质材料和木质材料,0.020,2.0000
北京工业大学,纺织材料,0.008,2.0000
北京工业大学,计算生物学,0.108,2.1836
北京工业大学,应用数学,0.147,-1.8575
北京工业大学,数学交叉学科应用,0.328,2.4608
北京工业大学,数学,0.097,-1.9595
北京工业大学,力学,0.265,2.6526
北京工业大学,医学信息学,0.056,3.5803
北京工业大学,医学实验室技术,0.027,2.6672
北京工业大学,内科学,0.022,2.0000
北京工业大学,检验医学,0.031,2.1261
北京工业大学,金属学与冶金工程,0.402,2.0308
北京工业大学,气象学与大气科学,0.050,2.3680
北京工业大学,微生物学,0.008,3.5523
北京工业大学,显微学,0.143,3.2788
北京工业大学,矿物学,0.030,-2.0902
北京工业大学,采矿与矿产加工,0.086,-1.9456
北京工业大学,自然科学综合,0.054,3.3825
北京工业大学,纳米科学与技术,0.174,2.6489
北京工业大学,神经影像学,0.054,3.4094
北京工业大学,神经科学,0.034,2.5243
北京工业大学,核科学技术,0.020,2.5192
北京工业大学,妇产科学,0.003,-2.1413
北京工业大学,海洋学,0.021,2.0000
北京工业大学,肿瘤学,0.019,2.7365
北京工业大学,运筹学和管理科学,0.095,2.5603
北京工业大学,眼科学,0.002,-2.2361
北京工业大学,光学,0.219,2.5498
北京工业大学,矫形学,0.009,2.1996
北京工业大学,病理学,0.013,2.7533
北京工业大学,周围血管病学,0.006,2.0580
北京工业大学,药理学与药剂学,0.020,2.4117
北京工业大学,应用物理,0.189,2.2091
北京工业大学,分子与化学物理,0.038,-1.6367
北京工业大学,凝聚态物理,0.135,2.0810
北京工业大学,流体和等离子体物理,0.064,2.3839
北京工业大学,计算物理,0.120,-1.0294
北京工业大学,物理综合,0.223,-1.7314
北京工业大学,核物理,0.054,-2.2236
北京工业大学,粒子与场物理,0.080,-2.1214
北京工业大学,生理学,0.027,2.1383
北京工业大学,植物学,0.002,2.0000
北京工业大学,高分子科学,0.043,2.4877
北京工业大学,精神病学,0.006,2.0000
北京工业大学,心理学,0.014,2.0000
北京工业大学,环境与职业健康,0.015,4.0694
北京工业大学,放射核医学与医学影像,0.025,2.5013
北京工业大学,遥感,0.032,3.4232
北京工业大学,呼吸系统,0.002,-2.0000
北京工业大学,机器人学,0.129,-1.8751
北京工业大学,土壤科学,0.009,-2.0000
北京工业大学,光谱学,0.068,-1.6753
北京工业大学,体育科学,0.007,-1.8037
北京工业大学,统计与概率,0.157,-1.4334
北京工业大学,外科学,0.014,2.9602
北京工业大学,电信,0.119,2.1786
